20:46:52: Executing task 'JvmComprehension.main()'...

> Task :compileJava
> Task :processResources NO-SOURCE
> Task :classes

> Task :JvmComprehension.main()
[0.009s][info][class,load] opened: C:\Program Files\Java\jdk-14.0.1\lib\modules
[0.110s][info][class,load] jdk.internal.loader.URLClassPath$3 source: shared objects file
[0.110s][info][class,load] jdk.internal.loader.URLClassPath$Loader source: shared objects file
[0.110s][info][class,load] jdk.internal.loader.URLClassPath$FileLoader source: jrt:/java.base
[0.111s][info][class,load] jdk.internal.loader.Resource source: shared objects file
[0.111s][info][class,load] jdk.internal.loader.URLClassPath$FileLoader$1 source: jrt:/java.base
[0.111s][info][class,load] java.lang.NamedPackage source: shared objects file
[0.111s][info][class,load] java.lang.Package source: shared objects file
[0.111s][info][class,load] java.lang.Package$VersionInfo source: shared objects file
[0.112s][info][class,load] java.lang.ref.Cleaner$Cleanable source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.PhantomCleanable source: shared objects file
[0.112s][info][class,load] java.io.FileCleanable source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.CleanerFactory source: shared objects file
[0.112s][info][class,load] java.util.concurrent.ThreadFactory source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.CleanerFactory$1 source: shared objects file
[0.112s][info][class,load] java.lang.ref.Cleaner source: shared objects file
[0.112s][info][class,load] java.lang.ref.Cleaner$1 source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.CleanerImpl source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.CleanerImpl$PhantomCleanableRef source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.WeakCleanable source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.CleanerImpl$WeakCleanableRef source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.SoftCleanable source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.CleanerImpl$SoftCleanableRef source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.CleanerImpl$CleanerCleanable source: shared objects file
[0.112s][info][class,load] jdk.internal.ref.CleanerFactory$1$1 source: shared objects file
[0.112s][info][class,load] jdk.internal.misc.InnocuousThread source: shared objects file
[0.113s][info][class,load] jdk.internal.misc.InnocuousThread$3 source: shared objects file
[0.113s][info][class,load] jdk.internal.misc.InnocuousThread$2 source: shared objects file
[0.113s][info][class,load] sun.nio.ByteBuffered source: shared objects file
[0.113s][info][class,load] java.io.FileInputStream$1 source: shared objects file
[0.113s][info][class,load] java.security.SecureClassLoader$CodeSourceKey source: shared objects file
[0.113s][info][class,load] java.security.SecureClassLoader$1 source: shared objects file
[0.113s][info][class,load] java.security.PermissionCollection source: shared objects file
[0.113s][info][class,load] sun.security.util.LazyCodeSourcePermissionCollection source: shared objects file
[0.113s][info][class,load] java.security.Permissions source: shared objects file
[0.114s][info][class,load] java.security.Guard source: shared objects file
[0.114s][info][class,load] java.security.Permission source: shared objects file
[0.114s][info][class,load] java.security.BasicPermission source: shared objects file
[0.114s][info][class,load] java.lang.RuntimePermission source: shared objects file
[0.114s][info][class,load] java.security.Permissions$1 source: shared objects file
[0.114s][info][class,load] java.security.BasicPermissionCollection source: shared objects file
[0.114s][info][class,load] java.security.AllPermission source: shared objects file
[0.114s][info][class,load] java.security.UnresolvedPermission source: shared objects file
[0.114s][info][class,load] java.security.SecureClassLoader$DebugHolder source: shared objects file
[0.114s][info][class,load] sun.security.util.Debug source: shared objects file
[0.114s][info][class,load] ru.netology.JvmComprehension source: file:/D:/Learning/IdeaProjects/javacore_visualvm/build/classes/java/main/
[0.115s][info][class,load] java.lang.InterruptedException source: jrt:/java.base
[0.115s][info][class,load] java.lang.PublicMethods$MethodList source: shared objects file
[0.115s][info][class,load] java.lang.PublicMethods$Key source: shared objects file
[0.115s][info][class,load] java.lang.Void source: shared objects file
[3.522s][info][class,load] jdk.internal.vm.VMSupport source: jrt:/java.base
[3.522s][info][class,load] java.io.ByteArrayOutputStream source: jrt:/java.base
[3.523s][info][class,load] java.util.Properties$EntrySet source: shared objects file
[3.523s][info][class,load] java.util.concurrent.ConcurrentHashMap$CollectionView source: shared objects file
[3.523s][info][class,load] java.util.concurrent.ConcurrentHashMap$EntrySetView source: shared objects file
[3.523s][info][class,load] java.util.Collections$SynchronizedCollection source: shared objects file
[3.523s][info][class,load] java.util.Collections$SynchronizedSet source: shared objects file
[3.523s][info][class,load] java.util.concurrent.ConcurrentHashMap$Traverser source: shared objects file
[3.523s][info][class,load] java.util.concurrent.ConcurrentHashMap$BaseIterator source: shared objects file
[3.523s][info][class,load] java.util.concurrent.ConcurrentHashMap$EntryIterator source: shared objects file
[3.524s][info][class,load] java.util.concurrent.ConcurrentHashMap$MapEntry source: shared objects file
[3.524s][info][class,load] java.util.Collections$UnmodifiableCollection$1 source: shared objects file
[3.524s][info][class,load] java.util.concurrent.ConcurrentHashMap$ForwardingNode source: shared objects file
[3.525s][info][class,load] sun.nio.cs.ISO_8859_1$Encoder source: jrt:/java.base
[3.525s][info][class,load] sun.nio.cs.Surrogate$Parser source: jrt:/java.base
[3.525s][info][class,load] sun.nio.cs.Surrogate source: jrt:/java.base
[3.525s][info][class,load] java.nio.charset.CoderResult source: shared objects file
[3.526s][info][class,load] java.util.Date source: shared objects file
[3.526s][info][class,load] sun.util.calendar.CalendarSystem source: shared objects file
[3.526s][info][class,load] sun.util.calendar.AbstractCalendar source: shared objects file
[3.527s][info][class,load] sun.util.calendar.BaseCalendar source: shared objects file
[3.527s][info][class,load] sun.util.calendar.Gregorian source: shared objects file
[3.527s][info][class,load] java.util.TimeZone source: shared objects file
[3.528s][info][class,load] sun.util.calendar.ZoneInfo source: shared objects file
[3.529s][info][class,load] sun.util.calendar.ZoneInfoFile source: shared objects file
[3.529s][info][class,load] sun.util.calendar.ZoneInfoFile$1 source: shared objects file
[3.529s][info][class,load] java.io.DataInput source: shared objects file
[3.529s][info][class,load] java.io.DataInputStream source: shared objects file
[3.536s][info][class,load] sun.util.calendar.ZoneInfoFile$ZoneOffsetTransitionRule source: shared objects file
[3.537s][info][class,load] java.util.zip.Checksum source: jrt:/java.base
[3.537s][info][class,load] java.util.zip.CRC32 source: jrt:/java.base
[3.537s][info][class,load] sun.util.calendar.ZoneInfoFile$Checksum source: jrt:/java.base
[3.537s][info][class,load] java.util.zip.Checksum$1 source: jrt:/java.base
[3.537s][info][class,load] java.util.zip.ZipUtils source: shared objects file
[3.537s][info][class,load] java.lang.ClassLoader$2 source: shared objects file
[3.538s][info][class,load] java.lang.ClassLoader$NativeLibrary source: shared objects file
[3.538s][info][class,load] java.util.ArrayDeque$DeqIterator source: shared objects file
[3.539s][info][class,load] sun.util.calendar.CalendarDate source: shared objects file
[3.539s][info][class,load] sun.util.calendar.BaseCalendar$Date source: shared objects file
[3.539s][info][class,load] sun.util.calendar.Gregorian$Date source: shared objects file
[3.539s][info][class,load] sun.util.calendar.CalendarUtils source: shared objects file
[3.540s][info][class,load] sun.util.locale.provider.TimeZoneNameUtility source: jrt:/java.base
[3.540s][info][class,load] java.util.spi.LocaleServiceProvider source: shared objects file
[3.540s][info][class,load] java.util.spi.TimeZoneNameProvider source: shared objects file
[3.540s][info][class,load] sun.util.locale.provider.LocaleServiceProviderPool source: shared objects file
[3.540s][info][class,load] java.text.spi.BreakIteratorProvider source: shared objects file
[3.540s][info][class,load] java.text.spi.CollatorProvider source: shared objects file
[3.540s][info][class,load] java.text.spi.DateFormatProvider source: shared objects file
[3.540s][info][class,load] java.text.spi.DateFormatSymbolsProvider source: shared objects file
[3.540s][info][class,load] java.text.spi.DecimalFormatSymbolsProvider source: shared objects file
[3.540s][info][class,load] java.text.spi.NumberFormatProvider source: shared objects file
[3.540s][info][class,load] java.util.spi.CurrencyNameProvider source: shared objects file
[3.540s][info][class,load] java.util.spi.LocaleNameProvider source: shared objects file
[3.540s][info][class,load] java.util.spi.CalendarDataProvider source: shared objects file
[3.540s][info][class,load] sun.util.locale.provider.LocaleServiceProviderPool$LocalizedObjectGetter source: shared objects file
[3.540s][info][class,load] sun.util.locale.provider.TimeZoneNameUtility$TimeZoneNameGetter source: jrt:/java.base
[3.540s][info][class,load] java.util.ResourceBundle$Control source: shared objects file
[3.540s][info][class,load] java.util.ResourceBundle source: shared objects file
[3.540s][info][class,load] java.util.ResourceBundle$Control$CandidateListCache source: shared objects file
[3.541s][info][class,load] java.util.ResourceBundle$SingleFormatControl source: shared objects file
[3.541s][info][class,load] java.util.ResourceBundle$NoFallbackControl source: shared objects file
[3.541s][info][class,load] java.util.AbstractSequentialList source: shared objects file
[3.541s][info][class,load] java.util.LinkedList source: shared objects file
[3.541s][info][class,load] java.util.LinkedList$Node source: shared objects file
[3.541s][info][class,load] sun.util.locale.provider.LocaleProviderAdapter source: shared objects file
[3.541s][info][class,load] sun.util.locale.provider.LocaleProviderAdapter$Type source: shared objects file
[3.541s][info][class,load] java.util.Collections$UnmodifiableList source: shared objects file
[3.541s][info][class,load] java.util.Collections$UnmodifiableRandomAccessList source: shared objects file
[3.541s][info][class,load] sun.util.locale.provider.ResourceBundleBasedAdapter source: shared objects file
[3.541s][info][class,load] sun.util.locale.provider.JRELocaleProviderAdapter source: shared objects file
[3.541s][info][class,load] sun.util.locale.provider.FallbackLocaleProviderAdapter source: shared objects file
[3.541s][info][class,load] sun.util.locale.provider.LocaleProviderAdapter$NonExistentAdapter source: shared objects file
[3.541s][info][class,load] sun.util.locale.LanguageTag source: shared objects file
[3.541s][info][class,load] java.util.Collections$EmptyIterator source: shared objects file
